id_inmueble,fecha_publicacion,tipo_inmueble,ciudad,superficie_m2,habitaciones,banos,tiene_ascensor,certificacion_energetica,precio,estado_mercado,descripcion
925,2023-09-03,Piso,A Coruña,124,3.0,2,Sí,C,346965.0,Reservado,Amplio piso con vistas despejadas. Ideal para inversión.
16060,2023-10-29,Piso,A Coruña,101,3.0,2,No,B,341589.0,Disponible,Precioso piso a pocos minutos del centro. Ideal para inversión.
17907,2023-10-07,Piso,A Coruña,60,3.0,1,False,C,220206.0,Reservado,Exclusivo piso en pleno centro. Con excelentes calidades.
5753,2023-12-24,Piso,A Coruña,89 m2,3.0,3,0,E,184757.0,,Precioso piso a pocos minutos del centro. No pierdas esta oportunidad.
2389,2023-04-21,Chalet,A Coruña,81,4.0,2,0,F,260131.0,Disponible,Acogedor chalet en pleno centro. No pierdas esta oportunidad.
11339,2023-04-04,Ático,,91,4.0,2,1,C,235727.0,Vendido,Acogedor ático en pleno centro. No pierdas esta oportunidad.
19110,2023-06-04,Chalet,A Coruña,46,1.0,1,1,C,117550.0,,Espectacular chalet en zona residencial tranquila. Mejor ver.
18782,2023-11-27,Piso,A Coruña,103,3.0,2,True,G,295270.0,Reservado,Magnífico piso a pocos minutos del centro. Con excelentes calidades.
16510,2023-08-29,Piso,A Coruña,123,4.0,3,True,E,316869.0,Vendido,Precioso piso con vistas despejadas. Con excelentes calidades.
10095,2023-08-17,Dúplex,A Coruña,86,2.0,1,Sí,G,245195.0,Disponible,Exclusivo dúplex con orientación sur. Mejor ver.
9715,2023-12-02,Piso,A Coruña,128,4.0,1,0,C,399327.0,Disponible,Precioso piso cerca de transporte público. Mejor ver.
14161,2023-03-29,Piso,A Coruña,93,2.0,1,False,B,370054.0,Reservado,Espectacular piso a pocos minutos del centro. Con excelentes calidades.
17040,2023-04-27,Piso,A Coruña,98,3.0,3,1,D,321042.0,Disponible,Acogedor piso en zona residencial tranquila. Ideal familias.
1431,2023-05-22,Piso,A Coruña,118,2.0,1,0,E,261152.0,Reservado,Precioso piso con orientación sur. Mejor ver.
264,2023-01-28,Piso,A Coruña,73,3.0,1,True,En trámite,214204.0,Reservado,Fantástico piso en zona residencial tranquila. Ideal familias.
12953,2023-03-18,Chalet,A Coruña,74,4.0,3,1,En trámite,209176.0,Vendido,Luminoso chalet cerca de transporte público. Alta rentabilidad.
4802,2023-06-22,Piso,A Coruña,131,4.0,3,Sí,C,321866.0,Vendido,Acogedor piso en zona residencial tranquila. Alta rentabilidad.
19846,2023-10-08,Piso,A Coruña,59,2.0,1,Sí,C,214849.0,Reservado,Magnífico piso cerca de transporte público. Ideal para inversión.
15549,2023-12-30,Piso,A Coruña,71,4.0,2,True,C,168694.0,Vendido,Precioso piso cerca de transporte público. Listo para entrar a vivir.
7870,2023-03-24,Piso,A Coruña,126,4.0,1,False,En trámite,381799.0,Reservado,Fantástico piso en zona residencial tranquila. Listo para entrar a vivir.
15304,2023-03-27,Piso,A Coruña,115,4.0,3,1,B,297209.0,Vendido,Magnífico piso con vistas despejadas. Con excelentes calidades.
14830,2023-02-21,Dúplex,A Coruña,148,4.0,2,1,A,524439.0,Vendido,Espectacular dúplex con orientación sur. Listo para entrar a vivir.
7136,2023-06-02,Chalet,A Coruña,61,2.0,1,No,G,134623.0,Reservado,Luminoso chalet en barrio consolidado. Con excelentes calidades.
14432,2023-10-01,Ático,A Coruña,60,2.0,1,True,E,233689.0,Vendido,Acogedor ático en pleno centro. Con excelentes calidades.
6601,2023-04-20,Piso,A Coruña,96,4.0,1,No,B,265931.0,Vendido,Espectacular piso con vistas despejadas. No pierdas esta oportunidad.
12757,2023-12-01,Piso,A Coruña,58,4.0,3,0,En trámite,154897.0,Vendido,Fantástico piso a pocos minutos del centro. Ideal familias.
19573,2023-09-03,Dúplex,A Coruña,52,4.0,1,Sí,D,149300.0,Vendido,Luminoso dúplex con orientación sur. No pierdas esta oportunidad.
17681,2023-12-24,Piso,A Coruña,116,2.0,1,0,A,394180.0,Reservado,Luminoso piso con vistas despejadas. Listo para entrar a vivir.
11855,2023-08-11,Piso,A Coruña,80,4.0,1,False,C,285372.0,Disponible,Espectacular piso con orientación sur. Ideal para inversión.
13423,2023-11-07,Dúplex,A Coruña,64,4.0,1,False,C,187688.0,Disponible,Espectacular dúplex con vistas despejadas. Alta rentabilidad.
5127,2023-12-21,Piso,A Coruña,94,3.0,2,False,G,298074.0,Disponible,Fantástico piso en barrio consolidado. Mejor ver.
1918,2023-12-13,Piso,A Coruña,91,2.0,1,False,B,223764.0,Vendido,Exclusivo piso en barrio consolidado. No pierdas esta oportunidad.
7344,2023-01-03,,A Coruña,72,2.0,1,No,B,254904.0,Reservado,Magnífico piso en barrio consolidado. Ideal familias.
13003,2023-06-08,Ático,A Coruña,49,1.0,1,0,E,167569.0,Disponible,Exclusivo ático con vistas despejadas. Alta rentabilidad.
16314,2023-09-25,Piso,A Coruña,44,1.0,1,False,En trámite,89412.0,Disponible,Precioso piso con orientación sur. Ideal familias.
16839,2023-07-24,Piso,A Coruña,140,4.0,1,True,D,421347.0,Vendido,Acogedor piso en pleno centro. Listo para entrar a vivir.
19146,2023-08-12,Piso,A Coruña,83,2.0,1,Sí,A,272978.0,Reservado,Espectacular piso con orientación sur. Alta rentabilidad.
387,2023-06-04,Piso,A Coruña,86,4.0,1,True,B,290177.0,Disponible,Amplio piso en zona residencial tranquila. Listo para entrar a vivir.
19394,2023-09-11,Chalet,A Coruña,127,4.0,2,True,E,424792.0,Vendido,Acogedor chalet con orientación sur. No pierdas esta oportunidad.
9933,2023-08-31,Piso,A Coruña,112,3.0,2,True,En trámite,382228.0,Vendido,Espectacular piso a pocos minutos del centro. Con excelentes calidades.
7584,2023-06-12,,A Coruña,106,4.0,1,0,E,262441.0,Reservado,Luminoso piso en barrio consolidado. Alta rentabilidad.
879,2023-12-26,Piso,A Coruña,70,2.0,1,No,A,195267.0,Disponible,Magnífico piso con orientación sur. No pierdas esta oportunidad.
2700,2023-03-02,Dúplex,A Coruña,77,4.0,3,False,A,274880.0,Vendido,Fantástico dúplex en barrio consolidado. Con excelentes calidades.
14107,2023-10-15,Piso,A Coruña,120,2.0,1,No,C,439758.0,Reservado,Espectacular piso cerca de transporte público. Alta rentabilidad.
15826,2023-12-09,Piso,A Coruña,54,4.0,2,Sí,F,115749.0,Reservado,Acogedor piso en pleno centro. Ideal para inversión.
14097,2023-02-01,Piso,A Coruña,108,3.0,2,No,F,274417.0,Vendido,Luminoso piso en zona residencial tranquila. Alta rentabilidad.
12856,2023-07-22,Piso,A Coruña,97,4.0,3,0,G,201054.0,Reservado,Luminoso piso a pocos minutos del centro. Listo para entrar a vivir.
19279,2023-01-21,,A Coruña,116,4.0,2,Sí,G,321760.0,Disponible,Precioso piso en barrio consolidado. No pierdas esta oportunidad.
10400,2023-09-01,Piso,A Coruña,133,2.0,1,True,C,483813.0,Reservado,Amplio piso con orientación sur. Con excelentes calidades.
4990,2023-09-23,Dúplex,A Coruña,78,4.0,3,0,E,176514.0,Reservado,Exclusivo dúplex en zona residencial tranquila. Con excelentes calidades.
3705,2023-09-02,Ático,A Coruña,104,4.0,3,1,En trámite,229288.0,Reservado,Luminoso ático con vistas despejadas. Ideal familias.
17365,2023-08-15,Dúplex,A Coruña,101,3.0,1,False,G,257177.0,Vendido,Exclusivo dúplex con orientación sur. Con excelentes calidades.
11000,2023-02-05,Piso,A Coruña,38,1.0,1,True,En trámite,,Vendido,Magnífico piso en barrio consolidado. Mejor ver.
13168,2023-11-12,,A Coruña,87,3.0,3,Sí,C,315655.0,Reservado,Magnífico piso en zona residencial tranquila. No pierdas esta oportunidad.
14066,2023-10-25,Ático,A Coruña,82,3.0,2,No,F,200903.0,Reservado,Amplio ático cerca de transporte público. Alta rentabilidad.
8014,2023-11-13,Piso,A Coruña,43,1.0,1,0,G,86223.0,Vendido,Acogedor piso con vistas despejadas. Mejor ver.
17471,2023-12-27,Dúplex,A Coruña,100,2.0,1,Sí,B,224135.0,Disponible,Acogedor dúplex con orientación sur. Alta rentabilidad.
14196,2023-11-30,Piso,A Coruña,74,3.0,3,False,C,229122.0,Vendido,Exclusivo piso con vistas despejadas. Con excelentes calidades.
6773,2023-01-08,Chalet,A Coruña,90,2.0,1,1,C,319061.0,Vendido,Exclusivo chalet a pocos minutos del centro. No pierdas esta oportunidad.
17925,2023-06-26,Piso,A Coruña,77,4.0,3,0,E,286490.0,Vendido,Exclusivo piso en zona residencial tranquila. Mejor ver.
3010,2023-04-05,,A Coruña,86,2.0,1,No,E,188907.0,Disponible,Amplio piso en barrio consolidado. Ideal familias.
12624,2023-07-13,Piso,A Coruña,37,1.0,1,1,E,89798.0,Reservado,Amplio piso con vistas despejadas. Ideal para inversión.
2275,2023-03-20,Estudio,A Coruña,99,4.0,1,Sí,F,305127.0,Vendido,Magnífico estudio a pocos minutos del centro. Mejor ver.
3902,2023-07-06,Piso,A Coruña,74,4.0,2,0,F,287617.0,Vendido,Precioso piso en barrio consolidado. Ideal familias.
181,2023-11-03,Piso,A Coruña,90,2.0,1,True,A,240292.0,Disponible,Magnífico piso en zona residencial tranquila. Mejor ver.
15743,2023-04-30,Ático,A Coruña,30,1.0,1,True,F,107656.0,Disponible,Exclusivo ático a pocos minutos del centro. Ideal para inversión.
3161,2023-08-10,Piso,A Coruña,89,2.0,1,1,D,337153.0,Disponible,Espectacular piso en pleno centro. Mejor ver.
13122,2023-05-19,Piso,A Coruña,70,4.0,3,1,E,274794.0,Reservado,Amplio piso en pleno centro. No pierdas esta oportunidad.
9094,2023-06-04,Chalet,A Coruña,102,2.0,1,Sí,A,233549.0,Disponible,Acogedor chalet con vistas despejadas. Ideal familias.
2112,2023-09-12,Piso,A Coruña,162,4.0,3,1,F,448183.0,Vendido,Magnífico piso en zona residencial tranquila. Mejor ver.
17367,2023-05-06,Chalet,A Coruña,84,4.0,2,No,D,170245.0,Disponible,Precioso chalet a pocos minutos del centro. Alta rentabilidad.
1864,2023-03-08,Piso,A Coruña,73,4.0,2,True,A,229262.0,Disponible,Espectacular piso en zona residencial tranquila. Alta rentabilidad.
10766,2023-02-03,Chalet,A Coruña,112,3.0,1,0,D,296461.0,Vendido,Amplio chalet cerca de transporte público. Ideal para inversión.
19034,2023-07-14,Piso,A Coruña,80,4.0,2,1,C,168456.0,Reservado,Precioso piso en pleno centro. Alta rentabilidad.
10687,2023-10-17,Piso,A Coruña,98,4.0,2,True,En trámite,218523.0,Vendido,Precioso piso a pocos minutos del centro. Ideal para inversión.
2458,2023-03-25,Chalet,A Coruña,74,3.0,3,0,E,191086.0,Reservado,Fantástico chalet en zona residencial tranquila. Mejor ver.
5425,2023-03-22,Piso,,105,3.0,1,False,G,296048.0,Disponible,Amplio piso cerca de transporte público. Con excelentes calidades.
18865,2023-11-03,Chalet,A Coruña,30,1.0,1,Sí,A,70784.0,Reservado,Exclusivo chalet en barrio consolidado. Ideal para inversión.
16980,2023-07-11,Chalet,A Coruña,109,3.0,2,True,F,251200.0,Reservado,Magnífico chalet en pleno centro. Ideal familias.
12978,2023-09-25,Piso,A Coruña,93,2.0,1,True,En trámite,286770.0,Vendido,Precioso piso a pocos minutos del centro. Con excelentes calidades.
355,2023-12-09,Piso,A Coruña,49,1.0,1,True,D,121908.0,Disponible,Luminoso piso cerca de transporte público. No pierdas esta oportunidad.
18049,2023-07-02,Piso,A Coruña,133,4.0,3,Sí,E,280536.0,Vendido,Acogedor piso en barrio consolidado. Ideal para inversión.
13279,2023-08-26,Piso,A Coruña,96,4.0,3,True,F,368601.0,Vendido,Exclusivo piso con vistas despejadas. Mejor ver.
15478,2023-04-02,Piso,A Coruña,103,4.0,3,False,G,229242.0,Disponible,Espectacular piso en pleno centro. Listo para entrar a vivir.
6478,2023-07-06,Piso,A Coruña,117,4.0,1,Sí,En trámite,422266.0,Vendido,Fantástico piso cerca de transporte público. Con excelentes calidades.
10805,2023-07-18,Estudio,A Coruña,113,4.0,3,0,F,274983.0,Disponible,Exclusivo estudio en pleno centro. Con excelentes calidades.
3493,2023-03-13,Ático,A Coruña,75,4.0,3,False,D,217842.0,Disponible,Espectacular ático en zona residencial tranquila. Listo para entrar a vivir.
5156,2023-10-08,Piso,A Coruña,134,2.0,1,False,B,350508.0,Disponible,Magnífico piso a pocos minutos del centro. Mejor ver.
18059,2023-08-17,Piso,A Coruña,115,2.0,1,No,D,459219.0,Vendido,Amplio piso en zona residencial tranquila. Listo para entrar a vivir. - Precio NO negociable: 150.000€
16137,2023-06-30,Piso,A Coruña,110,2.0,1,Sí,E,424259.0,,Precioso piso en pleno centro. No pierdas esta oportunidad.
1798,2023-07-16,Piso,A Coruña,109,4.0,2,False,F,361623.0,Reservado,Amplio piso en pleno centro. Alta rentabilidad.
18713,2023-11-30,Estudio,A Coruña,42,1.0,1,Sí,G,102055.0,Disponible,Acogedor estudio a pocos minutos del centro. Ideal familias.
4725,2023-09-14,Piso,A Coruña,105,4.0,3,1,F,252668.0,Vendido,Exclusivo piso en pleno centro. Listo para entrar a vivir.
9669,2023-02-18,Chalet,A Coruña,82,4.0,1,False,F,295781.0,Reservado,Amplio chalet cerca de transporte público. Ideal familias.
3588,2023-07-30,Dúplex,A Coruña,113,4.0,2,0,E,380901.0,Vendido,Precioso dúplex en zona residencial tranquila. Con excelentes calidades.
10082,2023-08-21,Piso,A Coruña,110,4.0,2,Sí,G,422338.0,,Fantástico piso en barrio consolidado. Ideal para inversión.
13096,2023-09-01,Estudio,A Coruña,68,4.0,3,True,A,147963.0,Vendido,Amplio estudio cerca de transporte público. Mejor ver.
2634,2023-05-29,Piso,A Coruña,39,1.0,1,False,C,146941.0,Disponible,Precioso piso con orientación sur. Ideal para inversión.
3523,2023-05-21,Piso,A Coruña,128,3.0,1,False,En trámite,404633.0,Disponible,Espectacular piso en zona residencial tranquila. Ideal familias.
7754,2023-04-18,Piso,A Coruña,126,4.0,3,False,C,436626.0,Disponible,Magnífico piso en barrio consolidado. Ideal para inversión.
16574,2023-08-02,Chalet,A Coruña,105,2.0,1,True,G,275796.0,Vendido,Exclusivo chalet a pocos minutos del centro. Ideal familias.
11904,2023-09-05,Piso,A Coruña,119,2.0,1,0,B,252870.0,Reservado,Fantástico piso con orientación sur. Con excelentes calidades.
3575,2023-11-02,Ático,A Coruña,30,1.0,1,True,E,109379.0,Vendido,Fantástico ático en pleno centro. Alta rentabilidad.
6967,2023-05-19,Dúplex,,172,4.0,3,1,D,556410.0,Reservado,Espectacular dúplex con orientación sur. Ideal familias.
12219,2023-01-30,,A Coruña,65,4.0,2,1,F,247976.0,Reservado,Luminoso piso con vistas despejadas. Ideal para inversión.
877,2023-06-19,,A Coruña,63,2.0,1,0,F,151880.0,Vendido,Luminoso chalet en zona residencial tranquila. No pierdas esta oportunidad.
1486,2023-10-31,Piso,A Coruña,121,4.0,3,0,F,449516.0,Disponible,Magnífico piso con orientación sur. Ideal para inversión.
2790,2023-05-27,Estudio,A Coruña,60,2.0,1,0,E,235925.0,Reservado,Acogedor estudio cerca de transporte público. Listo para entrar a vivir.
12777,2023-12-26,Piso,A Coruña,118,2.0,1,No,E,445778.0,Disponible,Amplio piso en zona residencial tranquila. Ideal familias.
1498,2023-01-16,Piso,A Coruña,66,3.0,1,0,B,159334.0,Disponible,Amplio piso en pleno centro. Ideal familias.
7883,2023-09-09,Piso,A Coruña,105,3.0,2,Sí,F,295860.0,Disponible,Amplio piso con orientación sur. No pierdas esta oportunidad.
19625,2023-05-01,Piso,A Coruña,37,1.0,1,False,D,75833.0,Disponible,Espectacular piso en zona residencial tranquila. Alta rentabilidad.
1986,2023-05-27,Piso,A Coruña,42,1.0,1,True,C,90868.0,Vendido,Espectacular piso en barrio consolidado. Con excelentes calidades.
1581,2023-10-23,Piso,A Coruña,99,4.0,3,0,C,262488.0,Vendido,Exclusivo piso cerca de transporte público. Listo para entrar a vivir. @@@Llamar al 600123456@@@
2166,2023-07-16,Estudio,A Coruña,135,2.0,1,0,C,363528.0,Disponible,Amplio estudio en barrio consolidado. Con excelentes calidades.
11744,2023-10-30,Estudio,A Coruña,57,4.0,2,No,G,164355.0,Disponible,Fantástico estudio en pleno centro. Listo para entrar a vivir.
6538,2023-08-01,Ático,A Coruña,134,2.0,1,Sí,G,532488.0,Disponible,Espectacular ático en pleno centro. Mejor ver.
10459,2023-04-11,Piso,A Coruña,87,3.0,1,1,C,180452.0,Disponible,Amplio piso en zona residencial tranquila. Con excelentes calidades.
2058,2023-05-04,Piso,A Coruña,44,1.0,1,False,B,123376.0,Disponible,Precioso piso en zona residencial tranquila. Mejor ver.
9068,2023-02-08,Piso,A Coruña,89,4.0,1,False,En trámite,344871.0,Vendido,Luminoso piso con vistas despejadas. Alta rentabilidad.
7111,2023-07-29,Chalet,A Coruña,87,2.0,1,Sí,A,345999.0,Vendido,Exclusivo chalet a pocos minutos del centro. Listo para entrar a vivir.
1380,2023-11-28,Piso,A Coruña,107,2.0,1,0,D,301961.0,Disponible,Espectacular piso con orientación sur. Ideal para inversión.
13409,2023-12-18,Piso,A Coruña,102,4.0,1,True,C,255281.0,Vendido,Precioso piso a pocos minutos del centro. Mejor ver.
7500,2023-06-25,,A Coruña,112,4.0,3,1,En trámite,239123.0,Reservado,Espectacular chalet en zona residencial tranquila. Alta rentabilidad.
14186,2023-05-26,Piso,A Coruña,33,1.0,1,True,F,98905.0,Reservado,Acogedor piso en pleno centro. Alta rentabilidad.
16912,2023-11-03,Chalet,A Coruña,98,3.0,3,0,G,42151299.0,Reservado,Luminoso chalet a pocos minutos del centro. Con excelentes calidades.
5486,2023-12-10,Estudio,A Coruña,57,3.0,1,True,D,163247.0,Vendido,Luminoso estudio en zona residencial tranquila. No pierdas esta oportunidad.
2115,2023-05-17,Chalet,A Coruña,126,2.0,1,Sí,C,455537.0,Reservado,Magnífico chalet en pleno centro. Alta rentabilidad.
6843,2023-01-21,Piso,A Coruña,68,3.0,2,0,F,161253.0,Disponible,Espectacular piso en pleno centro. No pierdas esta oportunidad.
13710,2023-12-29,,A Coruña,103,3.0,2,No,E,306308.0,Disponible,Luminoso dúplex en barrio consolidado. Ideal para inversión.
9390,2023-11-04,Piso,A Coruña,103,4.0,2,True,G,344002.0,Vendido,Exclusivo piso en zona residencial tranquila. Alta rentabilidad.
9448,2023-07-09,Chalet,A Coruña,87,4.0,1,Sí,C,279454.0,Vendido,Luminoso chalet con vistas despejadas. Ideal para inversión.
18282,2023-04-07,Piso,A Coruña,83,2.0,1,True,C,168615.0,Reservado,Exclusivo piso con orientación sur. Ideal para inversión.
4159,2023-05-07,Estudio,A Coruña,123,3.0,3,1,En trámite,299478.0,Disponible,Exclusivo estudio en barrio consolidado. Con excelentes calidades.
19404,2023-01-27,Chalet,A Coruña,63,2.0,1,No,A,183933.0,Reservado,Amplio chalet en pleno centro. Mejor ver.
7697,2023-06-05,Piso,A Coruña,128,4.0,2,No,C,283198.0,Vendido,Acogedor piso en barrio consolidado. Listo para entrar a vivir.
4524,2023-05-18,Piso,A Coruña,117,2.0,1,Sí,F,313755.0,Disponible,Espectacular piso a pocos minutos del centro. Ideal para inversión.
11147,2023-01-10,Piso,A Coruña,122,2.0,1,False,A,481424.0,Disponible,Exclusivo piso en pleno centro. Ideal para inversión.
1152,2023-12-04,Dúplex,A Coruña,118,4.0,2,True,En trámite,273545.0,Reservado,Precioso dúplex a pocos minutos del centro. Alta rentabilidad.
627,2023-10-14,Piso,A Coruña,30,1.0,1,0,En trámite,104052.0,Reservado,Luminoso piso en barrio consolidado. Ideal para inversión.
147,2023-09-28,Chalet,A Coruña,77,4.0,2,Sí,En trámite,231524.0,Vendido,Acogedor chalet en pleno centro. Ideal para inversión.
4629,2023-02-22,Chalet,A Coruña,98,3.0,2,0,D,243316.0,Disponible,Espectacular chalet cerca de transporte público. Listo para entrar a vivir.
9092,2023-02-09,Piso,A Coruña,91,4.0,2,No,E,243726.0,,Espectacular piso en pleno centro. Con excelentes calidades.
3203,2023-07-01,,A Coruña,81,2.0,1,Sí,B,314676.0,Reservado,Precioso piso en barrio consolidado. Alta rentabilidad.
5978,2023-10-21,Piso,A Coruña,104,3.0,1,True,D,290869.0,Vendido,Espectacular piso a pocos minutos del centro. Alta rentabilidad.
8828,2023-03-11,Piso,A Coruña,69,4.0,2,False,C,247180.0,Reservado,Exclusivo piso con orientación sur. Alta rentabilidad.
111,2023-04-19,Piso,A Coruña,93,4.0,3,Sí,C,351408.0,Reservado,Magnífico piso en zona residencial tranquila. Ideal para inversión.
1409,2023-12-02,Piso,A Coruña,85,2.0,1,1,E,213740.0,Reservado,Espectacular piso con vistas despejadas. Con excelentes calidades.
4421,2023-05-01,Piso,A Coruña,109,2.0,1,No,B,427478.0,Vendido,Acogedor piso cerca de transporte público. Ideal para inversión.
12482,2023-07-23,Ático,A Coruña,116,3.0,1,Sí,A,439802.0,Vendido,Acogedor ático en pleno centro. Ideal para inversión.
